net,length_um
_08957_,7.28µm
_08966_,7.28µm
_08976_,7.28µm
_09002_,7.28µm
_09010_,7.28µm
_09238_,7.28µm
_09271_,7.28µm
_09331_,7.28µm
_09355_,7.28µm
_09419_,7.28µm
_09436_,7.28µm
_09455_,7.28µm
_09504_,7.28µm
_09532_,7.28µm
_09563_,7.28µm
_09589_,7.28µm
_09599_,7.28µm
_09600_,7.28µm
_09706_,7.28µm
_09718_,7.28µm
_09834_,7.28µm
_09860_,7.28µm
_09931_,7.28µm
_09943_,7.28µm
_10012_,7.28µm
clk_regs,7.28µm
din[1],7.19µm
_07793_,7µm
_07889_,7µm
_02029_,6.87µm
_03230_,6.87µm
_04037_,6.87µm
_04565_,6.87µm
_04985_,6.87µm
_05488_,6.87µm
_07083_,6.87µm
_09489_,6.87µm
_01361_,6.82µm
_01362_,6.82µm
_01608_,6.82µm
_02166_,6.82µm
_02237_,6.82µm
_02326_,6.82µm
_02471_,6.82µm
_04268_,6.82µm
_04299_,6.82µm
_04486_,6.82µm
_04530_,6.82µm
_04714_,6.82µm
_04726_,6.82µm
_04871_,6.82µm
_05076_,6.82µm
_05337_,6.82µm
_05440_,6.82µm
_05476_,6.82µm
_05501_,6.82µm
_05616_,6.82µm
_06193_,6.82µm
_06434_,6.82µm
_06679_,6.82µm
_07000_,6.82µm
_07158_,6.82µm
_07212_,6.82µm
_07428_,6.82µm
_07478_,6.82µm
_07562_,6.82µm
_07564_,6.82µm
_07767_,6.82µm
_08036_,6.82µm
_08089_,6.82µm
_08174_,6.82µm
_08349_,6.82µm
_08391_,6.82µm
_09397_,6.82µm
_09484_,6.82µm
_09566_,6.82µm
_09824_,6.82µm
_09992_,6.82µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[2\],6.82µm
u_transform_scheduler_core.rx_fft128_i\[1\],6.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[3\],6.82µm
_00087_,6.77µm
_00125_,6.77µm
_00130_,6.77µm
_00238_,6.77µm
_00241_,6.77µm
_00309_,6.77µm
_00321_,6.77µm
_00338_,6.77µm
_00339_,6.77µm
_00379_,6.77µm
_00470_,6.77µm
_00479_,6.77µm
_00575_,6.77µm
_00601_,6.77µm
_00659_,6.77µm
_00706_,6.77µm
_00710_,6.77µm
_00721_,6.77µm
_00782_,6.77µm
_00817_,6.77µm
_00859_,6.77µm
_00896_,6.77µm
_00964_,6.77µm
_01010_,6.77µm
_01066_,6.77µm
_01145_,6.77µm
_01157_,6.77µm
_01193_,6.77µm
_01210_,6.77µm
_01236_,6.77µm
_01277_,6.77µm
_01298_,6.77µm
_01304_,6.77µm
_01374_,6.77µm
_01541_,6.77µm
_01586_,6.77µm
_01637_,6.77µm
_01644_,6.77µm
_01798_,6.77µm
_01881_,6.77µm
_02235_,6.77µm
_02467_,6.77µm
_02652_,6.77µm
_02775_,6.77µm
_02794_,6.77µm
_02815_,6.77µm
_03042_,6.77µm
_03110_,6.77µm
_03164_,6.77µm
_03408_,6.77µm
_03515_,6.77µm
_03579_,6.77µm
_03759_,6.77µm
_03781_,6.77µm
_03852_,6.77µm
_03920_,6.77µm
_03951_,6.77µm
_03994_,6.77µm
_04036_,6.77µm
_04066_,6.77µm
_04147_,6.77µm
_04277_,6.77µm
_04294_,6.77µm
_04570_,6.77µm
_05041_,6.77µm
_05378_,6.77µm
_05397_,6.77µm
_05747_,6.77µm
_05926_,6.77µm
_06165_,6.77µm
_06170_,6.77µm
_06173_,6.77µm
_06358_,6.77µm
_06406_,6.77µm
_06440_,6.77µm
_06445_,6.77µm
_06539_,6.77µm
_06654_,6.77µm
_06710_,6.77µm
_06799_,6.77µm
_06869_,6.77µm
_07013_,6.77µm
_07059_,6.77µm
_07070_,6.77µm
_07073_,6.77µm
_07133_,6.77µm
_07242_,6.77µm
_07299_,6.77µm
_07490_,6.77µm
_07494_,6.77µm
_07546_,6.77µm
_07613_,6.77µm
_07656_,6.77µm
_07829_,6.77µm
_08252_,6.77µm
_08313_,6.77µm
_08445_,6.77µm
_08613_,6.77µm
_08769_,6.77µm
_09090_,6.77µm
_09114_,6.77µm
_09138_,6.77µm
_09154_,6.77µm
_09174_,6.77µm
_09308_,6.77µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[11\],6.77µm
_00128_,6.72µm
_00164_,6.72µm
_00166_,6.72µm
_00202_,6.72µm
_00214_,6.72µm
_00256_,6.72µm
_00331_,6.72µm
_00353_,6.72µm
_00406_,6.72µm
_00439_,6.72µm
_00514_,6.72µm
_00539_,6.72µm
_00570_,6.72µm
_00581_,6.72µm
_00640_,6.72µm
_00698_,6.72µm
_00735_,6.72µm
_00757_,6.72µm
_00863_,6.72µm
_00885_,6.72µm
_00887_,6.72µm
_00908_,6.72µm
_00909_,6.72µm
_00939_,6.72µm
_00977_,6.72µm
_00997_,6.72µm
_01022_,6.72µm
_01060_,6.72µm
_01179_,6.72µm
_01219_,6.72µm
_01222_,6.72µm
_01228_,6.72µm
_01315_,6.72µm
_01337_,6.72µm
_01348_,6.72µm
_01371_,6.72µm
_01513_,6.72µm
_01539_,6.72µm
_01555_,6.72µm
_01585_,6.72µm
_01587_,6.72µm
_01605_,6.72µm
_01653_,6.72µm
_01659_,6.72µm
_01702_,6.72µm
_01754_,6.72µm
_01767_,6.72µm
_01775_,6.72µm
_01831_,6.72µm
_01902_,6.72µm
_01928_,6.72µm
_01955_,6.72µm
_01983_,6.72µm
_01996_,6.72µm
_02005_,6.72µm
_02135_,6.72µm
_02160_,6.72µm
_02221_,6.72µm
_02277_,6.72µm
_02288_,6.72µm
_02299_,6.72µm
_02332_,6.72µm
_02345_,6.72µm
_02355_,6.72µm
_02367_,6.72µm
_02419_,6.72µm
_02444_,6.72µm
_02488_,6.72µm
_02501_,6.72µm
_02539_,6.72µm
_02596_,6.72µm
_02615_,6.72µm
_02641_,6.72µm
_02687_,6.72µm
_02703_,6.72µm
_02721_,6.72µm
_02732_,6.72µm
_02747_,6.72µm
_02763_,6.72µm
_02792_,6.72µm
_02816_,6.72µm
_02908_,6.72µm
_02932_,6.72µm
_03026_,6.72µm
_03182_,6.72µm
_03216_,6.72µm
_03221_,6.72µm
_03335_,6.72µm
_03347_,6.72µm
_03466_,6.72µm
_03486_,6.72µm
_03568_,6.72µm
_03603_,6.72µm
_03618_,6.72µm
_03748_,6.72µm
_03810_,6.72µm
_03838_,6.72µm
_03859_,6.72µm
_03905_,6.72µm
_03916_,6.72µm
_03953_,6.72µm
_03959_,6.72µm
_03980_,6.72µm
_04168_,6.72µm
_04198_,6.72µm
_04209_,6.72µm
_04239_,6.72µm
_04316_,6.72µm
_04346_,6.72µm
_04429_,6.72µm
_04510_,6.72µm
_04634_,6.72µm
_04667_,6.72µm
_04673_,6.72µm
_04916_,6.72µm
_04923_,6.72µm
_04979_,6.72µm
_05107_,6.72µm
_05304_,6.72µm
_05330_,6.72µm
_05750_,6.72µm
_05767_,6.72µm
_05831_,6.72µm
_05842_,6.72µm
_05999_,6.72µm
_06113_,6.72µm
_06127_,6.72µm
_06197_,6.72µm
_06343_,6.72µm
_06398_,6.72µm
_06425_,6.72µm
_06492_,6.72µm
_06632_,6.72µm
_06658_,6.72µm
_06675_,6.72µm
_06691_,6.72µm
_06707_,6.72µm
_06714_,6.72µm
_06741_,6.72µm
_06744_,6.72µm
_06756_,6.72µm
_06782_,6.72µm
_06784_,6.72µm
_06947_,6.72µm
_07095_,6.72µm
_07103_,6.72µm
_07105_,6.72µm
_07129_,6.72µm
_07186_,6.72µm
_07217_,6.72µm
_07231_,6.72µm
_07254_,6.72µm
_07275_,6.72µm
_07297_,6.72µm
_07426_,6.72µm
_07451_,6.72µm
_07566_,6.72µm
_07731_,6.72µm
_07925_,6.72µm
_07982_,6.72µm
_08008_,6.72µm
_08273_,6.72µm
_08433_,6.72µm
_08455_,6.72µm
_08470_,6.72µm
_08513_,6.72µm
_08523_,6.72µm
_08530_,6.72µm
_08531_,6.72µm
_08542_,6.72µm
_08570_,6.72µm
_08577_,6.72µm
_08590_,6.72µm
_08597_,6.72µm
_08673_,6.72µm
_08731_,6.72µm
_08804_,6.72µm
_08943_,6.72µm
_09049_,6.72µm
_09155_,6.72µm
_09164_,6.72µm
_09197_,6.72µm
_09200_,6.72µm
_09208_,6.72µm
_09301_,6.72µm
_09348_,6.72µm
_09447_,6.72µm
_09529_,6.72µm
_09556_,6.72µm
_09692_,6.72µm
_09710_,6.72µm
_09759_,6.72µm
_09852_,6.72µm
_09893_,6.72µm
_09987_,6.72µm
u_transform_scheduler_core.ofdm_sample_index\[3\],6.72µm
u_transform_scheduler_core.tx_dout\[7\],6.72µm
_00546_,6.31µm
_04906_,6.31µm
_05112_,6.31µm
_07333_,6.31µm
_07827_,6.31µm
_09552_,6.31µm
_09687_,6.31µm
_00096_,6.26µm
_00247_,6.26µm
_00263_,6.26µm
_00895_,6.26µm
_00897_,6.26µm
_00914_,6.26µm
_00958_,6.26µm
_01736_,6.26µm
_01875_,6.26µm
_01890_,6.26µm
_01963_,6.26µm
_02152_,6.26µm
_02176_,6.26µm
_02214_,6.26µm
_02384_,6.26µm
_02552_,6.26µm
_02734_,6.26µm
_02811_,6.26µm
_02907_,6.26µm
_02946_,6.26µm
_03045_,6.26µm
_03597_,6.26µm
_03743_,6.26µm
_03848_,6.26µm
_04014_,6.26µm
_04214_,6.26µm
_04234_,6.26µm
_04521_,6.26µm
_04529_,6.26µm
_04546_,6.26µm
_04597_,6.26µm
_05064_,6.26µm
_05135_,6.26µm
_05174_,6.26µm
_05519_,6.26µm
_06236_,6.26µm
_06460_,6.26µm
_06678_,6.26µm
_06818_,6.26µm
_07036_,6.26µm
_07153_,6.26µm
_07507_,6.26µm
_07645_,6.26µm
_07763_,6.26µm
_08018_,6.26µm
_08068_,6.26µm
_08182_,6.26µm
_08228_,6.26µm
_08242_,6.26µm
_08887_,6.26µm
_09216_,6.26µm
_09382_,6.26µm
_09616_,6.26µm
_09695_,6.26µm
_09722_,6.26µm
_09898_,6.26µm
_09926_,6.26µm
_09953_,6.26µm
_00003_,6.21µm
_00020_,6.21µm
_00113_,6.21µm
_00232_,6.21µm
_00239_,6.21µm
_00322_,6.21µm
_00343_,6.21µm
_00419_,6.21µm
_00612_,6.21µm
_00618_,6.21µm
_00630_,6.21µm
_00729_,6.21µm
_00797_,6.21µm
_00857_,6.21µm
_00911_,6.21µm
_00984_,6.21µm
_00985_,6.21µm
_01125_,6.21µm
_01138_,6.21µm
_01168_,6.21µm
_01231_,6.21µm
_01278_,6.21µm
_01377_,6.21µm
_01412_,6.21µm
_01421_,6.21µm
_01425_,6.21µm
_01426_,6.21µm
_01487_,6.21µm
_01629_,6.21µm
_01631_,6.21µm
_01634_,6.21µm
_01647_,6.21µm
_01652_,6.21µm
_01665_,6.21µm
_01669_,6.21µm
_01731_,6.21µm
_01809_,6.21µm
_01824_,6.21µm
_01834_,6.21µm
_01850_,6.21µm
_01869_,6.21µm
_01900_,6.21µm
_01905_,6.21µm
_01906_,6.21µm
_01909_,6.21µm
_01942_,6.21µm
_01943_,6.21µm
_01962_,6.21µm
_02090_,6.21µm
_02098_,6.21µm
_02195_,6.21µm
_02391_,6.21µm
_02497_,6.21µm
_02502_,6.21µm
_02519_,6.21µm
_02623_,6.21µm
_02759_,6.21µm
_02877_,6.21µm
_02898_,6.21µm
_03112_,6.21µm
_03297_,6.21µm
_03395_,6.21µm
_03438_,6.21µm
_03552_,6.21µm
_03634_,6.21µm
_03695_,6.21µm
_03760_,6.21µm
_03803_,6.21µm
_03926_,6.21µm
_03932_,6.21µm
_03933_,6.21µm
_03955_,6.21µm
_04074_,6.21µm
_04091_,6.21µm
_04208_,6.21µm
_04320_,6.21µm
_04367_,6.21µm
_04595_,6.21µm
_04700_,6.21µm
_04847_,6.21µm
_05210_,6.21µm
_05662_,6.21µm
_05738_,6.21µm
_05752_,6.21µm
_05867_,6.21µm
_05942_,6.21µm
_05961_,6.21µm
_06116_,6.21µm
_06279_,6.21µm
_06313_,6.21µm
_06407_,6.21µm
_06569_,6.21µm
_06712_,6.21µm
_06924_,6.21µm
_07040_,6.21µm
_07113_,6.21µm
_07266_,6.21µm
_07476_,6.21µm
_07586_,6.21µm
_07653_,6.21µm
_07675_,6.21µm
_07805_,6.21µm
_07890_,6.21µm
_08013_,6.21µm
_08057_,6.21µm
_08060_,6.21µm
_08152_,6.21µm
_08237_,6.21µm
_08303_,6.21µm
_08337_,6.21µm
_08360_,6.21µm
_08432_,6.21µm
_08491_,6.21µm
_08605_,6.21µm
_08616_,6.21µm
_08682_,6.21µm
_08980_,6.21µm
_08998_,6.21µm
_09159_,6.21µm
_09385_,6.21µm
_09445_,6.21µm
_09679_,6.21µm
_09752_,6.21µm
_09761_,6.21µm
_09888_,6.21µm
u_transform_scheduler_core.mod_diag_X1_i\[0\],6.21µm
u_transform_scheduler_core.tx_dout\[4\],6.21µm
u_transform_scheduler_core.tx_dout\[5\],6.21µm
_00062_,6.16µm
_00066_,6.16µm
_00103_,6.16µm
_00170_,6.16µm
_00196_,6.16µm
_00229_,6.16µm
_00254_,6.16µm
_00282_,6.16µm
_00283_,6.16µm
_00290_,6.16µm
_00323_,6.16µm
_00355_,6.16µm
_00407_,6.16µm
_00448_,6.16µm
_00452_,6.16µm
_00535_,6.16µm
_00564_,6.16µm
_00603_,6.16µm
_00656_,6.16µm
_00695_,6.16µm
_00744_,6.16µm
_00761_,6.16µm
_00766_,6.16µm
_00850_,6.16µm
_00862_,6.16µm
_00938_,6.16µm
_00953_,6.16µm
_00966_,6.16µm
_00974_,6.16µm
_01011_,6.16µm
_01030_,6.16µm
_01094_,6.16µm
_01124_,6.16µm
_01185_,6.16µm
_01197_,6.16µm
_01211_,6.16µm
_01218_,6.16µm
_01230_,6.16µm
_01259_,6.16µm
_01279_,6.16µm
_01310_,6.16µm
_01357_,6.16µm
_01459_,6.16µm
_01482_,6.16µm
_01499_,6.16µm
_01519_,6.16µm
_01522_,6.16µm
_01557_,6.16µm
_01574_,6.16µm
_01582_,6.16µm
_01588_,6.16µm
_01594_,6.16µm
_01654_,6.16µm
_01656_,6.16µm
_01696_,6.16µm
_01748_,6.16µm
_01757_,6.16µm
_01776_,6.16µm
_01903_,6.16µm
_01948_,6.16µm
_01972_,6.16µm
_02081_,6.16µm
_02120_,6.16µm
_02278_,6.16µm
_02297_,6.16µm
_02317_,6.16µm
_02362_,6.16µm
_02382_,6.16µm
_02746_,6.16µm
_02938_,6.16µm
_03017_,6.16µm
_03304_,6.16µm
_03374_,6.16µm
_03412_,6.16µm
_03421_,6.16µm
_03442_,6.16µm
_03588_,6.16µm
_03611_,6.16µm
_03769_,6.16µm
_03793_,6.16µm
_03841_,6.16µm
_03925_,6.16µm
_03936_,6.16µm
_03941_,6.16µm
_03969_,6.16µm
_04045_,6.16µm
_04127_,6.16µm
_04179_,6.16µm
_04184_,6.16µm
_04232_,6.16µm
_04300_,6.16µm
_04531_,6.16µm
_04533_,6.16µm
_04537_,6.16µm
_04541_,6.16µm
_04604_,6.16µm
_04659_,6.16µm
_04664_,6.16µm
_05067_,6.16µm
_05081_,6.16µm
_05220_,6.16µm
_05415_,6.16µm
_05575_,6.16µm
_05680_,6.16µm
_05806_,6.16µm
_05863_,6.16µm
_05871_,6.16µm
_05896_,6.16µm
_05919_,6.16µm
_05983_,6.16µm
_06246_,6.16µm
_06253_,6.16µm
_06326_,6.16µm
_06370_,6.16µm
_06677_,6.16µm
_06693_,6.16µm
_06721_,6.16µm
_06738_,6.16µm
_06979_,6.16µm
_07061_,6.16µm
_07170_,6.16µm
_07225_,6.16µm
_07253_,6.16µm
_07259_,6.16µm
_07300_,6.16µm
_07332_,6.16µm
_07434_,6.16µm
_07534_,6.16µm
_07591_,6.16µm
_07607_,6.16µm
_07642_,6.16µm
_07707_,6.16µm
_07708_,6.16µm
_07729_,6.16µm
_07733_,6.16µm
_07752_,6.16µm
_07810_,6.16µm
_07845_,6.16µm
_07911_,6.16µm
_07975_,6.16µm
_07985_,6.16µm
_08015_,6.16µm
_08058_,6.16µm
_08059_,6.16µm
_08067_,6.16µm
_08204_,6.16µm
_08215_,6.16µm
_08294_,6.16µm
_08439_,6.16µm
_08524_,6.16µm
_08818_,6.16µm
_08820_,6.16µm
_08896_,6.16µm
_08962_,6.16µm
_08972_,6.16µm
_09085_,6.16µm
_09322_,6.16µm
_09323_,6.16µm
_09448_,6.16µm
_09508_,6.16µm
_09546_,6.16µm
_09642_,6.16µm
_09685_,6.16µm
_09728_,6.16µm
_09781_,6.16µm
_09822_,6.16µm
_09857_,6.16µm
_09884_,6.16µm
_09916_,6.16µm
_10014_,6.16µm
_10031_,6.16µm
_01684_,6.1µm
din[0],6.02µm
din_valid_i,6.02µm
_04966_,5.93µm
_06305_,5.93µm
_09743_,5.75µm
_07530_,5.72µm
_00101_,5.7µm
_01364_,5.7µm
_01867_,5.7µm
_02040_,5.7µm
_02150_,5.7µm
_02153_,5.7µm
_02161_,5.7µm
_02200_,5.7µm
_02252_,5.7µm
_02390_,5.7µm
_02640_,5.7µm
_02722_,5.7µm
_02963_,5.7µm
_03016_,5.7µm
_03362_,5.7µm
_03503_,5.7µm
_03962_,5.7µm
_03963_,5.7µm
_03965_,5.7µm
_03987_,5.7µm
_04414_,5.7µm
_04437_,5.7µm
_04491_,5.7µm
_04602_,5.7µm
_05140_,5.7µm
_05143_,5.7µm
_05420_,5.7µm
_05433_,5.7µm
_05742_,5.7µm
_05783_,5.7µm
_05834_,5.7µm
_05859_,5.7µm
_05889_,5.7µm
_06013_,5.7µm
_06478_,5.7µm
_06525_,5.7µm
_07930_,5.7µm
_08314_,5.7µm
_08400_,5.7µm
_08756_,5.7µm
_08800_,5.7µm
_09222_,5.7µm
_09453_,5.7µm
_09688_,5.7µm
_09914_,5.7µm
_09915_,5.7µm
_09920_,5.7µm
_09930_,5.7µm
_09963_,5.7µm
_09968_,5.7µm
_09988_,5.7µm
_00171_,5.65µm
_00231_,5.65µm
_00371_,5.65µm
_00474_,5.65µm
_00616_,5.65µm
_00641_,5.65µm
_00669_,5.65µm
_00677_,5.65µm
_00771_,5.65µm
_00781_,5.65µm
_00784_,5.65µm
_00846_,5.65µm
_00889_,5.65µm
_00903_,5.65µm
_00986_,5.65µm
_00987_,5.65µm
_00988_,5.65µm
_01029_,5.65µm
_01128_,5.65µm
_01147_,5.65µm
_01154_,5.65µm
_01200_,5.65µm
_01204_,5.65µm
_01257_,5.65µm
_01288_,5.65µm
_01302_,5.65µm
_01349_,5.65µm
_01376_,5.65µm
_01382_,5.65µm
_01387_,5.65µm
_01392_,5.65µm
_01403_,5.65µm
_01427_,5.65µm
_01434_,5.65µm
_01620_,5.65µm
_01739_,5.65µm
_01783_,5.65µm
_01808_,5.65µm
_01959_,5.65µm
_02025_,5.65µm
_02075_,5.65µm
_02136_,5.65µm
_02524_,5.65µm
_02586_,5.65µm
_02666_,5.65µm
_02872_,5.65µm
_03120_,5.65µm
_03299_,5.65µm
_03479_,5.65µm
_03531_,5.65µm
_03537_,5.65µm
_03709_,5.65µm
_03847_,5.65µm
_03914_,5.65µm
_03915_,5.65µm
_03943_,5.65µm
_04274_,5.65µm
_04360_,5.65µm
_04405_,5.65µm
_04560_,5.65µm
_05151_,5.65µm
_05276_,5.65µm
_05509_,5.65µm
_05572_,5.65µm
_05858_,5.65µm
_05966_,5.65µm
_05988_,5.65µm
_06244_,5.65µm
_06273_,5.65µm
_06414_,5.65µm
_06509_,5.65µm
_06531_,5.65µm
_06651_,5.65µm
_06674_,5.65µm
_07149_,5.65µm
_07252_,5.65µm
_07419_,5.65µm
_07647_,5.65µm
_07667_,5.65µm
_07674_,5.65µm
_07828_,5.65µm
_07923_,5.65µm
_08109_,5.65µm
_08125_,5.65µm
_08206_,5.65µm
_08236_,5.65µm
_08389_,5.65µm
_08437_,5.65µm
_08460_,5.65µm
_08840_,5.65µm
_08902_,5.65µm
_09034_,5.65µm
_09432_,5.65µm
_09553_,5.65µm
_09731_,5.65µm
_09905_,5.65µm
_09952_,5.65µm
_10008_,5.65µm
u_transform_scheduler_core.tx_dout\[6\],5.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[20\],5.65µm
_00059_,5.6µm
_00090_,5.6µm
_00105_,5.6µm
_00110_,5.6µm
_00124_,5.6µm
_00160_,5.6µm
_00222_,5.6µm
_00249_,5.6µm
_00255_,5.6µm
_00332_,5.6µm
_00405_,5.6µm
_00450_,5.6µm
_00480_,5.6µm
_00500_,5.6µm
_00528_,5.6µm
_00555_,5.6µm
_00586_,5.6µm
_00652_,5.6µm
_00671_,5.6µm
_00680_,5.6µm
_00681_,5.6µm
_00727_,5.6µm
_00734_,5.6µm
_00845_,5.6µm
_00867_,5.6µm
_00876_,5.6µm
_00883_,5.6µm
_00891_,5.6µm
_01008_,5.6µm
_01032_,5.6µm
_01041_,5.6µm
_01071_,5.6µm
_01099_,5.6µm
_01105_,5.6µm
_01120_,5.6µm
_01132_,5.6µm
_01140_,5.6µm
_01177_,5.6µm
_01180_,5.6µm
_01190_,5.6µm
_01196_,5.6µm
_01227_,5.6µm
_01293_,5.6µm
_01307_,5.6µm
_01333_,5.6µm
_01380_,5.6µm
_01424_,5.6µm
_01433_,5.6µm
_01478_,5.6µm
_01488_,5.6µm
_01537_,5.6µm
_01538_,5.6µm
_01540_,5.6µm
_01552_,5.6µm
_01559_,5.6µm
_01628_,5.6µm
_01638_,5.6µm
_01663_,5.6µm
_01676_,5.6µm
_01678_,5.6µm
_01716_,5.6µm
_01742_,5.6µm
_01745_,5.6µm
_01753_,5.6µm
_01801_,5.6µm
_01828_,5.6µm
_01860_,5.6µm
_01907_,5.6µm
_01932_,5.6µm
_01941_,5.6µm
_01971_,5.6µm
_02015_,5.6µm
_02026_,5.6µm
_02073_,5.6µm
_02156_,5.6µm
_02282_,5.6µm
_02413_,5.6µm
_02416_,5.6µm
_02458_,5.6µm
_02663_,5.6µm
_02688_,5.6µm
_02991_,5.6µm
_03024_,5.6µm
_03085_,5.6µm
_03273_,5.6µm
_03353_,5.6µm
_03414_,5.6µm
_03540_,5.6µm
_03553_,5.6µm
_03565_,5.6µm
_03644_,5.6µm
_03789_,5.6µm
_03798_,5.6µm
_03806_,5.6µm
_03818_,5.6µm
_03821_,5.6µm
_03900_,5.6µm
_03946_,5.6µm
_04019_,5.6µm
_04076_,5.6µm
_04253_,5.6µm
_04286_,5.6µm
_04302_,5.6µm
_04319_,5.6µm
_04424_,5.6µm
_04490_,5.6µm
_04501_,5.6µm
_04504_,5.6µm
_04512_,5.6µm
_04535_,5.6µm
_04618_,5.6µm
_04666_,5.6µm
_04670_,5.6µm
_04932_,5.6µm
_04939_,5.6µm
_04943_,5.6µm
_05248_,5.6µm
_05295_,5.6µm
_05363_,5.6µm
_05426_,5.6µm
_05523_,5.6µm
_05560_,5.6µm
_05876_,5.6µm
_05884_,5.6µm
_06023_,5.6µm
_06033_,5.6µm
_06137_,5.6µm
_06378_,5.6µm
_06396_,5.6µm
_06696_,5.6µm
_06899_,5.6µm
_07028_,5.6µm
_07056_,5.6µm
_07117_,5.6µm
_07220_,5.6µm
_07243_,5.6µm
_07245_,5.6µm
_07265_,5.6µm
_07342_,5.6µm
_07583_,5.6µm
_07738_,5.6µm
_07804_,5.6µm
_07811_,5.6µm
_07844_,5.6µm
_07887_,5.6µm
_07888_,5.6µm
_07995_,5.6µm
_08112_,5.6µm
_08144_,5.6µm
_08272_,5.6µm
_08307_,5.6µm
_08475_,5.6µm
_08581_,5.6µm
_08596_,5.6µm
_08655_,5.6µm
_09111_,5.6µm
_09117_,5.6µm
_09240_,5.6µm
_09370_,5.6µm
_09403_,5.6µm
_09584_,5.6µm
_09768_,5.6µm
_09841_,5.6µm
_09846_,5.6µm
_10020_,5.6µm
u_transform_scheduler_core.ofdm_sample_index\[2\],5.6µm
u_transform_scheduler_core.result_meta_radix3\[1\]\[0\],5.6µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[10\],5.6µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[7\],5.6µm
_06504_,5.32µm
_05780_,5.19µm
_07292_,5.19µm
_00046_,5.14µm
_00381_,5.14µm
_01872_,5.14µm
_01896_,5.14µm
_02162_,5.14µm
_02219_,5.14µm
_02248_,5.14µm
_02352_,5.14µm
_02435_,5.14µm
_02645_,5.14µm
_02735_,5.14µm
_02862_,5.14µm
_02911_,5.14µm
_03248_,5.14µm
_03694_,5.14µm
_03904_,5.14µm
_03984_,5.14µm
_04345_,5.14µm
_04430_,5.14µm
_04453_,5.14µm
_05258_,5.14µm
_05711_,5.14µm
_05721_,5.14µm
_06243_,5.14µm
_06354_,5.14µm
_06390_,5.14µm
_06451_,5.14µm
_06468_,5.14µm
_06496_,5.14µm
_06662_,5.14µm
_06704_,5.14µm
_06743_,5.14µm
_07132_,5.14µm
_07678_,5.14µm
_07946_,5.14µm
_07972_,5.14µm
_08196_,5.14µm
_08788_,5.14µm
_08855_,5.14µm
_08993_,5.14µm
_09075_,5.14µm
_09203_,5.14µm
_09627_,5.14µm
_09796_,5.14µm
_09802_,5.14µm
_09829_,5.14µm
_09871_,5.14µm
_09934_,5.14µm
_09956_,5.14µm
_09967_,5.14µm
_09969_,5.14µm
_09983_,5.14µm
_09997_,5.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[6\],5.14µm
_00032_,5.09µm
_00175_,5.09µm
_00184_,5.09µm
_00198_,5.09µm
_00220_,5.09µm
_00260_,5.09µm
_00297_,5.09µm
_00506_,5.09µm
_00563_,5.09µm
_00609_,5.09µm
_00661_,5.09µm
_00772_,5.09µm
_00874_,5.09µm
_00898_,5.09µm
_00921_,5.09µm
_00970_,5.09µm
_01026_,5.09µm
_01065_,5.09µm
_01198_,5.09µm
_01212_,5.09µm
_01311_,5.09µm
_01373_,5.09µm
_01389_,5.09µm
_01400_,5.09µm
_01443_,5.09µm
_01564_,5.09µm
_01612_,5.09µm
_01658_,5.09µm
_01715_,5.09µm
_01879_,5.09µm
_01884_,5.09µm
_01947_,5.09µm
_02331_,5.09µm
_02544_,5.09µm
_02867_,5.09µm
_03005_,5.09µm
_03028_,5.09µm
_03231_,5.09µm
_03285_,5.09µm
_03287_,5.09µm
_03383_,5.09µm
_03418_,5.09µm
_03589_,5.09µm
_03751_,5.09µm
_03756_,5.09µm
_03783_,5.09µm
_03796_,5.09µm
_03835_,5.09µm
_04159_,5.09µm
_04222_,5.09µm
_04341_,5.09µm
_04426_,5.09µm
_04543_,5.09µm
_04592_,5.09µm
_04615_,5.09µm
_05253_,5.09µm
_05513_,5.09µm
_05548_,5.09µm
_06007_,5.09µm
_06211_,5.09µm
_06224_,5.09µm
_06242_,5.09µm
_06497_,5.09µm
_06589_,5.09µm
_06734_,5.09µm
_06779_,5.09µm
_06822_,5.09µm
_07033_,5.09µm
_07498_,5.09µm
_07764_,5.09µm
_07869_,5.09µm
_07892_,5.09µm
_08009_,5.09µm
_08029_,5.09µm
_08131_,5.09µm
_08222_,5.09µm
_08357_,5.09µm
_08416_,5.09µm
_08748_,5.09µm
_08832_,5.09µm
_08948_,5.09µm
_09178_,5.09µm
_09194_,5.09µm
_09511_,5.09µm
_09625_,5.09µm
_09727_,5.09µm
_09803_,5.09µm
_09919_,5.09µm
u_transform_scheduler_core.tx_sample_q\[10\],5.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[14\],5.09µm
_00010_,5.04µm
_00038_,5.04µm
_00074_,5.04µm
_00099_,5.04µm
_00100_,5.04µm
_00135_,5.04µm
_00138_,5.04µm
_00151_,5.04µm
